ItemID,item_idx
1586,385
1587,386
1595,387
1596,388
1597,389
230,390
1657,391
1656,392
1655,393
1729,394
1730,395
1731,396
1733,397
1734,398
1732,399
463,400
462,401
1736,402
1737,403
1735,404
1471,405
1738,406
831,407
1742,408
1741,409
1743,410
1739,411
1744,412
1746,413
1748,414
1224,415
1747,416
321,417
1750,418
333,419
1751,420
1779,421
1780,422
1778,423
1174,424
1781,425
1782,426
712,427
1786,428
777,429
1788,430
694,431
364,432
1791,433
1790,434
341,435
1044,436
309,437
339,438
1045,439
1789,440
697,441
344,442
988,443
510,444
1785,445
1784,446
1783,447
1792,448
1799,449
1801,450
1802,451
1800,452
193,453
1349,454
1805,455
1804,456
1806,457
1822,458
1827,459
1824,460
1825,461
1826,462
1828,463
1823,464
1832,465
1830,466
1831,467
1868,468
1869,469
1870,470
489,471
1165,472
1874,473
1875,474
1876,475
1877,476
1879,477
1880,478
1140,479
1883,480
1885,481
1890,482
1891,483
1892,484
1893,485
1873,486
1882,487
1889,488
1878,489
1887,490
1886,491
1148,492
1867,493
1888,494
1910,495
1911,496
1616,497
472,498
1915,499
1916,500
1917,501
1918,502
1920,503
1922,504
1921,505
1924,506
1745,507
1927,508
1331,509
1926,510
1928,511
1929,512
1930,513
1931,514
1925,515
1942,516
1938,517
1939,518
1940,519
1945,520
1947,521
1961,522
1949,523
1950,524
1965,525
1962,526
1964,527
1955,528
1960,529
1951,530
1946,531
1966,532
1948,533
1952,534
1958,535
1967,536
1969,537
1665,538
1954,539
1957,540
1943,541
1983,542
1987,543
1988,544
1685,545
1984,546
1985,547
1989,548
1990,549
1991,550
1992,551
1064,552
2008,553
2009,554
2006,555
2007,556
2014,557
2015,558
2016,559
408,560
2017,561
1429,562
2059,563
2061,564
158,565
2060,566
2067,567
2066,568
2065,569
2064,570
581,571
1837,572
2073,573
2069,574
2071,575
2072,576
2070,577
2075,578
1069,579
2077,580
2078,581
2079,582
2074,583
2089,584
2086,585
2088,586
2087,587
1478,588
1296,589
2092,590
829,591
2091,592
2093,593
2094,594
2095,595
2096,596
2097,597
2108,598
1756,599
2110,600
2107,601
2109,602
2111,603
2112,604
2113,605
2114,606
123,607
2115,608
2116,609
2122,610
2118,611
2123,612
2119,613
2120,614
1168,615
2117,616
2124,617
2128,618
2131,619
1121,620
2129,621
2130,622
2132,623
2141,624
2143,625
302,626
2142,627
1065,628
2149,629
2152,630
2148,631
2151,632
1196,633
2150,634
2147,635
2157,636
2159,637
2160,638
2158,639
2184,640
2181,641
2182,642
2199,643
2197,644
2201,645
2198,646
2209,647
2207,648
2208,649
2206,650
2203,651
2205,652
2202,653
1232,654
2218,655
836,656
2217,657
2219,658
1102,659
2221,660
2232,661
2228,662
2229,663
2231,664
2234,665
2233,666
2237,667
872,668
868,669
329,670
2236,671
2238,672
876,673
2273,674
2275,675
2272,676
2271,677
1397,678
2279,679
2285,680
2277,681
2284,682
2276,683
2281,684
2278,685
2287,686
2286,687
2280,688
2296,689
2295,690
2297,691
237,692
522,693
2313,694
2314,695
657,696
2316,697
2311,698
2323,699
2324,700
2325,701
2442,702
2443,703
824,704
2444,705
2449,706
2448,707
2447,708
2446,709
721,710
2455,711
2454,712
2457,713
1215,714
2456,715
2461,716
2458,717
1573,718
2459,719
2464,720
2460,721
319,722
2465,723
1351,724
2352,725
182,726
2478,727
2479,728
2470,729
2480,730
2497,731
2500,732
2501,733
2498,734
2535,735
2532,736
2533,737
2534,738
2575,739
376,740
377,741
1252,742
2576,743
2573,744
2577,745
2578,746
2572,747
2581,748
2582,749
1935,750
2580,751
2595,752
653,753
2596,754
2597,755
2599,756
2439,757
2601,758
2600,759
160,760
2609,761
2608,762
2610,763
2612,764
2615,765
2611,766
2614,767
2617,768
2619,769
692,770
1898,771
796,772
2618,773
2620,774
306,775
342,776
798,777
2351,778
1462,779
2262,780
2621,781
696,782
2174,783
698,784
699,785
695,786
323,787
318,788
2622,789
367,790
2624,791
347,792
2641,793
2640,794
403,795
2639,796
2644,797
2254,798
2659,799
2660,800
2657,801
2658,802
478,803
2678,804
2681,805
1060,806
2679,807
2690,808
2691,809
2693,810
2689,811
2696,812
2694,813
2697,814
2698,815
1842,816
2805,817
2802,818
2803,819
2806,820
2837,821
2840,822
2836,823
1326,824
2838,825
2835,826
2841,827
2834,828
2852,829
2851,830
2847,831
314,832
2850,833
2855,834
2856,835
2853,836
2848,837
2857,838
2854,839
2860,840
2583,841
2861,842
2863,843
2859,844
2864,845
2881,846
2882,847
2883,848
2915,849
2916,850
2917,851
2919,852
2923,853
1520,854
1389,855
2105,856
2910,857
2921,858
2911,859
251,860
2912,861
2913,862
2914,863
2920,864
550,865
2933,866
2932,867
404,868
405,869
2934,870
2935,871
2650,872
2937,873
2936,874
2941,875
247,876
1456,877
2942,878
2940,879
3013,880
3009,881
3010,882
2383,883
3014,884
3008,885
3011,886
3036,887
1410,888
3037,889
3039,890
3056,891
3053,892
3055,893
3052,894
3057,895
3068,896
2669,897
3067,898
3069,899
3070,900
927,901
1611,902
3083,903
2030,904
3086,905
1546,906
1260,907
3084,908
1249,909
3092,910
3095,911
2481,912
1487,913
3091,914
3090,915
3093,916
3096,917
3088,918
2062,919
3113,920
3112,921
3114,922
1171,923
1569,924
3115,925
3116,926
3126,927
3123,928
3118,929
3119,930
3120,931
3122,932
3121,933
3137,934
3144,935
3145,936
2651,937
3151,938
3152,939
3156,940
400,941
3157,942
3154,943
3227,944
3229,945
3228,946
167,947
3240,948
1129,949
3241,950
2258,951
3244,952
1236,953
3243,954
3209,955
3253,956
3254,957
3258,958
3255,959
926,960
3256,961
2559,962
3279,963
1270,964
3003,965
305,966
307,967
330,968
331,969
332,970
304,971
312,972
3276,973
1046,974
1464,975
802,976
2350,977
315,978
317,979
1436,980
3283,981
234,982
3266,983
2747,984
3285,985
2347,986
3286,987
3294,988
44,989
409,990
3323,991
3326,992
3328,993
3201,994
3329,995
3321,996
3322,997
3324,998
3327,999
783,1000
3330,1001
3333,1002
3331,1003
3332,1004
3348,1005
3350,1006
3351,1007
936,1008
3349,1009
3356,1010
791,1011
3355,1012
3289,1013
3360,1014
3363,1015
3354,1016
3358,1017
3359,1018
3362,1019
3367,1020
3365,1021
3366,1022
3361,1023
3353,1024
3370,1025
3364,1026
3180,1027
1336,1028
898,1029
3379,1030
3382,1031
3383,1032
3384,1033
2743,1034
3397,1035
3394,1036
3398,1037
3393,1038
3395,1039
1903,1040
3399,1041
3405,1042
3257,1043
3407,1044
1598,1045
3409,1046
3408,1047
475,1048
958,1049
3413,1050
3414,1051
3412,1052
3411,1053
3127,1054
1305,1055
3427,1056
3428,1057
3430,1058
3429,1059
2628,1060
1245,1061
1235,1062
3432,1063
3433,1064
3436,1065
3434,1066
3439,1067
3441,1068
3442,1069
3438,1070
3443,1071
3444,1072
3445,1073
3437,1074
3435,1075
3440,1076
1128,1077
3476,1078
3396,1079
3474,1080
2799,1081
3475,1082
382,1083
760,1084
3478,1085
2028,1086
2967,1087
3479,1088
3480,1089
3506,1090
850,1091
2592,1092
3507,1093
1894,1094
3527,1095
693,1096
3531,1097
3532,1098
3529,1099
3530,1100
3553,1101
3554,1102
3555,1103
3556,1104
3557,1105
3565,1106
3564,1107
1030,1108
1328,1109
3573,1110
3571,1111
3572,1112
3574,1113
310,1114
3612,1115
3614,1116
359,1117
2808,1118
3627,1119
3624,1120
3626,1121
3623,1122
3632,1123
1407,1124
2019,1125
3633,1126
3634,1127
433,1128
3631,1129
3635,1130
2692,1131
3636,1132
594,1133
1101,1134
1103,1135
2787,1136
2886,1137
3651,1138
3649,1139
3669,1140
3670,1141
3671,1142
3673,1143
3418,1144
3188,1145
3672,1146
3675,1147
244,1148
92,1149
3689,1150
3688,1151
165,1152
555,1153
3698,1154
3699,1155
3697,1156
3696,1157
3733,1158
3732,1159
477,1160
3761,1161
3762,1162
3765,1163
3760,1164
3763,1165
3764,1166
3780,1167
3781,1168
3783,1169
3784,1170
3782,1171
3787,1172
3788,1173
3786,1174
488,1175
779,1176
3809,1177
3810,1178
2667,1179
6,1180
3813,1181
3814,1182
812,1183
3816,1184
1082,1185
3819,1186
3824,1187
3826,1188
3833,1189
3834,1190
3829,1191
3821,1192
3822,1193
3837,1194
3828,1195
3827,1196
2976,1197
1749,1198
3335,1199
3823,1200
3832,1201
3835,1202
2759,1203
3825,1204
3839,1205
3838,1206
3854,1207
3856,1208
3855,1209
3886,1210
3885,1211
1475,1212
2557,1213
3888,1214
3889,1215
3890,1216
3895,1217
3902,1218
3896,1219
3898,1220
3903,1221
3901,1222
3909,1223
3897,1224
3900,1225
3906,1226
3905,1227
3904,1228
3908,1229
4021,1230
66,1231
4085,1232
4084,1233
4086,1234
4088,1235
4087,1236
4092,1237
4099,1238
4097,1239
630,1240
4098,1241
4091,1242
4093,1243
4094,1244
4100,1245
1124,1246
4101,1247
4152,1248
4151,1249
4150,1250
4153,1251
4159,1252
4161,1253
1565,1254
3288,1255
4158,1256
3722,1257
4175,1258
4174,1259
4177,1260
4178,1261
4179,1262
1531,1263
82,1264
1486,1265
4187,1266
4188,1267
4189,1268
4190,1269
4208,1270
4207,1271
4209,1272
4210,1273
2318,1274
3102,1275
4224,1276
4111,1277
4230,1278
4225,1279
4226,1280
4227,1281
4254,1282
4256,1283
4255,1284
4252,1285
4257,1286
4262,1287
4265,1288
2565,1289
4264,1290
4261,1291
1672,1292
2133,1293
4258,1294
4260,1295
4259,1296
383,1297
4272,1298
4273,1299
4276,1300
4278,1301
4274,1302
4275,1303
4277,1304
4281,1305
4279,1306
4280,1307
4286,1308
65,1309
4287,1310
4319,1311
1567,1312
4320,1313
4331,1314
3340,1315
4333,1316
1263,1317
4334,1318
4343,1319
2320,1320
4347,1321
4346,1322
4342,1323
4345,1324
4341,1325
4368,1326
4370,1327
4369,1328
4374,1329
4376,1330
4379,1331
4375,1332
4378,1333
4377,1334
4381,1335
4382,1336
4383,1337
4384,1338
4385,1339
4461,1340
4465,1341
4462,1342
4463,1343
4466,1344
4467,1345
4468,1346
361,1347
2560,1348
2999,1349
2551,1350
1175,1351
4470,1352
4299,1353
334,1354
2566,1355
1465,1356
4472,1357
4482,1358
4483,1359
4484,1360
4485,1361
4499,1362
4502,1363
4503,1364
4506,1365
4501,1366
4504,1367
1350,1368
2338,1369
4528,1370
300,1371
4080,1372
4534,1373
654,1374
4540,1375
4538,1376
3756,1377
4543,1378
4541,1379
4539,1380
1297,1381
74,1382
3770,1383
3744,1384
4550,1385
4557,1386
4556,1387
4555,1388
4570,1389
4572,1390
4569,1391
4571,1392
2598,1393
1724,1394
2101,1395
4563,1396
4026,1397
4574,1398
4575,1399
4579,1400
4580,1401
4578,1402
4090,1403
4581,1404
1896,1405
4594,1406
4595,1407
4602,1408
3272,1409
4604,1410
4605,1411
4606,1412
4607,1413
4608,1414
590,1415
2772,1416
335,1417
3002,1418
4612,1419
1690,1420
4611,1421
4614,1422
1177,1423
2266,1424
4613,1425
4639,1426
1571,1427
4640,1428
867,1429
4641,1430
3683,1431
3558,1432
4642,1433
238,1434
2048,1435
4673,1436
4672,1437
4674,1438
1681,1439
4682,1440
2948,1441
4681,1442
4683,1443
4688,1444
4689,1445
681,1446
4691,1447
4694,1448
4692,1449
4706,1450
1699,1451
1041,1452
4710,1453
4711,1454
183,1455
4719,1456
4720,1457
2843,1458
4725,1459
4726,1460
4727,1461
4728,1462
568,1463
4729,1464
4749,1465
2515,1466
2525,1467
2526,1468
4758,1469
4759,1470
2382,1471
4760,1472
4762,1473
4763,1474
294,1475
3178,1476
4769,1477
4770,1478
4771,1479
766,1480
4784,1481
4782,1482
4109,1483
4783,1484
4821,1485
2384,1486
4822,1487
1094,1488
4823,1489
3000,1490
190,1491
2173,1492
4742,1493
345,1494
4825,1495
4833,1496
4830,1497
4829,1498
4827,1499
1904,1500
4802,1501
2724,1502
4834,1503
4828,1504
4831,1505
3978,1506
1241,1507
4840,1508
4841,1509
4839,1510
4849,1511
4665,1512
2348,1513
2357,1514
2358,1515
701,1516
4864,1517
4865,1518
4866,1519
4862,1520
1488,1521
923,1522
4867,1523
4878,1524
440,1525
4880,1526
4877,1527
4460,1528
4881,1529
4882,1530
4883,1531
4884,1532
4895,1533
4896,1534
3415,1535
4897,1536
4898,1537
4899,1538
4900,1539
1550,1540
4902,1541
4903,1542
4904,1543
4906,1544
4907,1545
4909,1546
4910,1547
1138,1548
1142,1549
1139,1550
4913,1551
4914,1552
4915,1553
4917,1554
1866,1555
1812,1556
4953,1557
4952,1558
4950,1559
4954,1560
4951,1561
4955,1562
4957,1563
4958,1564
4313,1565
4705,1566
4959,1567
4956,1568
4960,1569
3147,1570
1498,1571
3033,1572
4963,1573
4974,1574
4986,1575
4992,1576
4731,1577
3652,1578
4990,1579
4972,1580
4971,1581
4984,1582
1062,1583
4976,1584
4970,1585
4989,1586
4980,1587
4982,1588
4977,1589
494,1590
4981,1591
4966,1592
4969,1593
2734,1594
2780,1595
4160,1596
4968,1597
197,1598
4967,1599
4988,1600
2488,1601
4973,1602
4995,1603
4996,1604
4987,1605
4978,1606
4993,1607
1192,1608
4991,1609
3937,1610
1865,1611
5004,1612
81,1613
5005,1614
5006,1615
5011,1616
5013,1617
5012,1618
5023,1619
5025,1620
1908,1621
2928,1622
5024,1623
4070,1624
5039,1625
5040,1626
1971,1627
5041,1628
5051,1629
127,1630
5052,1631
3957,1632
5057,1633
5056,1634
455,1635
3618,1636
613,1637
2586,1638
4708,1639
5063,1640
5064,1641
5066,1642
4527,1643
5075,1644
5076,1645
5078,1646
5077,1647
1459,1648
5079,1649
1022,1650
2144,1651
5085,1652
5086,1653
5087,1654
4799,1655
2427,1656
5088,1657
776,1658
471,1659
5110,1660
5111,1661
5109,1662
5112,1663
5113,1664
5138,1665
5139,1666
3796,1667
5140,1668
5143,1669
5147,1670
5146,1671
5144,1672
2055,1673
5141,1674
5142,1675
5145,1676
5149,1677
5150,1678
5151,1679
3776,1680
5152,1681
5153,1682
5154,1683
1820,1684
1337,1685
5160,1686
5159,1687
5179,1688
5176,1689
5177,1690
4113,1691
4795,1692
1130,1693
5180,1694
487,1695
5193,1696
5197,1697
5200,1698
5198,1699
5199,1700
2895,1701
5202,1702
5220,1703
5221,1704
5243,1705
5238,1706
5240,1707
5239,1708
93,1709
5241,1710
5242,1711
5237,1712
5246,1713
2522,1714
1162,1715
5245,1716
5244,1717
4180,1718
1603,1719
5268,1720
4586,1721
780,1722
5292,1723
806,1724
2177,1725
1469,1726
1814,1727
5317,1728
5318,1729
5319,1730
5330,1731
5331,1732
5226,1733
1038,1734
2955,1735
749,1736
5340,1737
5346,1738
5342,1739
5343,1740
5344,1741
5345,1742
5348,1743
5349,1744
5350,1745
5351,1746
5354,1747
5355,1748
3804,1749
5353,1750
3132,1751
4858,1752
4149,1753
5360,1754
5357,1755
5359,1756
5060,1757
1408,1758
2022,1759
5373,1760
5375,1761
5376,1762
3029,1763
5394,1764
5395,1765
68,1766
5397,1767
5396,1768
267,1769
2172,1770
507,1771
5398,1772
5400,1773
5404,1774
5401,1775
5402,1776
5399,1777
5408,1778
2542,1779
5409,1780
5411,1781
5414,1782
1919,1783
5412,1784
5263,1785
857,1786
2509,1787
2415,1788
2399,1789
2403,1790
2520,1791
2414,1792
2417,1793
5417,1794
2418,1795
2505,1796
5436,1797
4453,1798
1574,1799
5459,1800
5480,1801
5475,1802
5477,1803
4947,1804
5476,1805
5479,1806
2395,1807
5474,1808
5485,1809
5491,1810
5487,1811
5493,1812
5496,1813
5494,1814
4170,1815
2897,1816
5490,1817
5492,1818
5505,1819
5504,1820
5506,1821
5507,1822
5508,1823
5509,1824
2244,1825
5510,1826
4235,1827
5520,1828
5516,1829
5517,1830
5518,1831
5519,1832
1084,1833
5521,1834
5524,1835
5523,1836
5522,1837
4323,1838
5529,1839
465,1840
2556,1841
2748,1842
3280,1843
2264,1844
5533,1845
5534,1846
327,1847
363,1848
1773,1849
4033,1850
5536,1851
5535,1852
1118,1853
1775,1854
5543,1855
5541,1856
5542,1857
1668,1858
5549,1859
5551,1860
5550,1861
5552,1862
4487,1863
3644,1864
5570,1865
2766,1866
5569,1867
5576,1868
5573,1869
5574,1870
1104,1871
5572,1872
3134,1873
5575,1874
5577,1875
1692,1876
1693,1877
1694,1878
5578,1879
5579,1880
3376,1881
5583,1882
5584,1883
1615,1884
303,1885
3922,1886
1817,1887
5593,1888
5591,1889
5595,1890
3487,1891
1581,1892
4938,1893
5603,1894
5600,1895
5601,1896
5610,1897
5612,1898
5611,1899
468,1900
2866,1901
5619,1902
5660,1903
5659,1904
3757,1905
5661,1906
5662,1907
5663,1908
3334,1909
5677,1910
3371,1911
1764,1912
5680,1913
5681,1914
5679,1915
2970,1916
597,1917
2792,1918
5718,1919
5717,1920
1183,1921
5719,1922
5720,1923
5721,1924
2463,1925
5722,1926
4623,1927
5000,1928
764,1929
593,1930
3204,1931
2645,1932
5729,1933
5730,1934
1125,1935
5753,1936
5750,1937
5751,1938
5752,1939
4126,1940
1495,1941
5755,1942
5775,1943
5777,1944
5779,1945
3915,1946
5782,1947
5773,1948
5774,1949
5776,1950
5778,1951
5728,1952
5781,1953
5796,1954
434,1955
5803,1956
5800,1957
5472,1958
5801,1959
4876,1960
5804,1961
3871,1962
3542,1963
5820,1964
1225,1965
5821,1966
4885,1967
5838,1968
5837,1969
5840,1970
5841,1971
5429,1972
5842,1973
5845,1974
192,1975
5844,1976
5846,1977
5850,1978
5848,1979
1980,1980
2298,1981
2538,1982
1813,1983
5851,1984
5309,1985
5847,1986
1264,1987
5853,1988
1646,1989
5074,1990
5877,1991
5876,1992
432,1993
5878,1994
5235,1995
1347,1996
5883,1997
5885,1998
4562,1999
1188,2000
3958,2001
1228,2002
5911,2003
187,2004
5922,2005
5946,2006
5947,2007
5949,2008
3099,2009
5948,2010
5082,2011
5957,2012
128,2013
5958,2014
5956,2015
5960,2016
5393,2017
4120,2018
5961,2019
4530,2020
3962,2021
1061,2022
5989,2023
324,2024
5987,2025
4110,2026
5990,2027
5997,2028
5998,2029
5999,2030
6000,2031
4687,2032
6015,2033
6012,2034
6014,2035
6013,2036
6016,2037
2408,2038
870,2039
2502,2040
2402,2041
2404,2042
2401,2043
5962,2044
2412,2045
2503,2046
2409,2047
2521,2048
6024,2049
6026,2050
6023,2051
2241,2052
6028,2053
152,2054
5515,2055
6029,2056
6030,2057
1208,2058
996,2059
3071,2060
6033,2061
2192,2062
5236,2063
6031,2064
6034,2065
5869,2066
6035,2067
6036,2068
5121,2069
6062,2070
3218,2071
6061,2072
6063,2073
6067,2074
2420,2075
2423,2076
4498,2077
6066,2078
2523,2079
6068,2080
2519,2081
41,2082
6086,2083
6087,2084
6088,2085
6089,2086
3779,2087
6099,2088
6098,2089
6100,2090
6117,2091
2125,2092
6122,2093
6121,2094
5432,2095
5976,2096
6118,2097
1740,2098
6120,2099
6124,2100
5832,2101
6129,2102
6131,2103
6132,2104
6133,2105
6141,2106
6139,2107
5952,2108
4564,2109
491,2110
3938,2111
6153,2112
2767,2113
6157,2114
6158,2115
6162,2116
3568,2117
2964,2118
6163,2119
6164,2120
6174,2121
6175,2122
4852,2123
6176,2124
1368,2125
949,2126
722,2127
6179,2128
6181,2129
6180,2130
6191,2131
6192,2132
6193,2133
6195,2134
6196,2135
4131,2136
6194,2137
6251,2138
2052,2139
6250,2140
6252,2141
6254,2142
6253,2143
500,2144
6258,2145
4318,2146
6261,2147
166,2148
6263,2149
6259,2150
4551,2151
6260,2152
6272,2153
6273,2154
6274,2155
5446,2156
6276,2157
5232,2158
439,2159
6278,2160
6279,2161
6280,2162
2593,2163
2867,2164
6284,2165
6285,2166
6282,2167
188,2168
6283,2169
114,2170
6287,2171
6288,2172
6291,2173
6286,2174
6289,2175
286,2176
6324,2177
6325,2178
3935,2179
6326,2180
6154,2181
4597,2182
587,2183
6327,2184
6334,2185
6336,2186
6337,2187
556,2188
6342,2189
6343,2190
6344,2191
4814,2192
6357,2193
2753,2194
6362,2195
610,2196
6360,2197
6371,2198
6370,2199
4391,2200
4401,2201
6395,2202
6394,2203
3600,2204
6392,2205
6389,2206
6390,2207
6401,2208
6399,2209
6400,2210
6398,2211
6403,2212
6393,2213
3772,2214
5234,2215
4522,2216
5560,2217
3030,2218
6330,2219
2875,2220
805,2221
6406,2222
6409,2223
6410,2224
6411,2225
6408,2226
5640,2227
2263,2228
407,2229
2252,2230
6432,2231
2492,2232
6434,2233
6433,2234
6435,2235
6436,2236
6443,2237
4182,2238
6441,2239
6442,2240
6447,2241
4651,2242
6446,2243
6445,2244
827,2245
6450,2246
6299,2247
6449,2248
6457,2249
570,2250
6458,2251
6456,2252
4599,2253
6460,2254
1066,2255
6459,2256
3656,2257
4835,2258
2602,2259
580,2260
2027,2261
6464,2262
6465,2263
6461,2264
6462,2265
6463,2266
200,2267
6466,2268
6467,2269
6470,2270
6471,2271
6468,2272
6472,2273
6487,2274
6488,2275
6489,2276
1678,2277
6503,2278
6504,2279
6505,2280
6510,2281
6511,2282
6512,2283
220,2284
6523,2285
6524,2286
6525,2287
6526,2288
1691,2289
6529,2290
2561,2291
6530,2292
6531,2293
5641,2294
3745,2295
595,2296
1607,2297
5693,2298
603,2299
2185,2300
2189,2301
5646,2302
6532,2303
6533,2304
6536,2305
1048,2306
6538,2307
6539,2308
6537,2309
6540,2310
6541,2311
6542,2312
6543,2313
6544,2314
6547,2315
6545,2316
954,2317
6552,2318
278,2319
3372,2320
4122,2321
6554,2322
5466,2323
3136,2324
6551,2325
1944,2326
6562,2327
6563,2328
3124,2329
1110,2330
6071,2331
6565,2332
6581,2333
4389,2334
6586,2335
6587,2336
6589,2337
6590,2338
4050,2339
1172,2340
3076,2341
6617,2342
6618,2343
3481,2344
6619,2345
6621,2346
490,2347
252,2348
1406,2349
6622,2350
6633,2351
2943,2352
1482,2353
6634,2354
839,2355
1230,2356
6646,2357
6644,2358
6643,2359
6642,2360
6660,2361
4145,2362
6656,2363
6659,2364
6657,2365
6661,2366
4000,2367
201,2368
216,2369
4507,2370
204,2371
1332,2372
6673,2373
6674,2374
6677,2375
6546,2376
6675,2377
6684,2378
6683,2379
6685,2380
6686,2381
1043,2382
6688,2383
4491,2384
4429,2385
4309,2386
4707,2387
5700,2388
880,2389
1099,2390
754,2391
3425,2392
5968,2393
5683,2394
6712,2395
6710,2396
6711,2397
6632,2398
1463,2399
328,2400
6717,2401
3798,2402
6725,2403
6726,2404
6727,2405
6728,2406
6729,2407
6731,2408
2647,2409
6733,2410
4480,2411
4476,2412
4796,2413
6732,2414
6734,2415
6735,2416
4045,2417
6747,2418
6748,2419
3876,2420
6749,2421
6750,2422
6751,2423
1268,2424
6785,2425
5460,2426
6782,2427
6784,2428
6786,2429
6777,2430
6779,2431
2104,2432
6647,2433
3387,2434
6787,2435
6778,2436
6781,2437
2179,2438
6820,2439
6819,2440
2742,2441
4459,2442
4859,2443
5727,2444
2738,2445
4305,2446
6839,2447
6841,2448
893,2449
6838,2450
6847,2451
6848,2452
6846,2453
6856,2454
3426,2455
6855,2456
358,2457
6857,2458
6858,2459
4316,2460
6859,2461
6860,2462
6861,2463
6867,2464
4624,2465
368,2466
2353,2467
503,2468
1899,2469
700,2470
5982,2471
6873,2472
6874,2473
1120,2474
6876,2475
6882,2476
6878,2477
6880,2478
3769,2479
6877,2480
6879,2481
6887,2482
5299,2483
6888,2484
6889,2485
1897,2486
6892,2487
6891,2488
4417,2489
5374,2490
6929,2491
1335,2492
6933,2493
6928,2494
6931,2495
6934,2496
6930,2497
6935,2498
2032,2499
6240,2500
6947,2501
6938,2502
6941,2503
6942,2504
6946,2505
2548,2506
528,2507
6943,2508
6944,2509
4411,2510
6948,2511
6945,2512
6950,2513
4344,2514
1357,2515
6955,2516
6956,2517
1787,2518
1793,2519
6960,2520
3591,2521
883,2522
1797,2523
5607,2524
4666,2525
1901,2526
7000,2527
4291,2528
6996,2529
6997,2530
6998,2531
6999,2532
5964,2533
7008,2534
2378,2535
7009,2536
4426,2537
7011,2538
7012,2539
2648,2540
7010,2541
7016,2542
2903,2543
4062,2544
3657,2545
7040,2546
7046,2547
7042,2548
7045,2549
7048,2550
7043,2551
3304,2552
7047,2553
7049,2554
530,2555
3533,2556
3296,2557
7058,2558
7059,2559
4730,2560
2719,2561
4035,2562
7077,2563
4364,2564
7080,2565
7078,2566
7076,2567
7121,2568
6989,2569
2098,2570
1754,2571
