ItemID,item_idx
1931,616
2022,617
2021,618
2023,619
2030,620
2031,621
2032,622
2033,623
2044,624
2045,625
2046,626
2040,627
2041,628
2042,629
2047,630
2048,631
710,632
2051,633
2050,634
99,635
2052,636
2053,637
1286,638
1429,639
2134,640
2133,641
2135,642
2163,643
2166,644
2162,645
2165,646
2167,647
2179,648
2180,649
844,650
1832,651
603,652
2186,653
2187,654
2188,655
2189,656
2192,657
2193,658
2194,659
2196,660
2190,661
2191,662
2215,663
850,664
2214,665
2216,666
2223,667
2224,668
2225,669
2222,670
2195,671
2241,672
2245,673
2246,674
2247,675
2248,676
2243,677
2242,678
2244,679
2249,680
1270,681
1785,682
504,683
2235,684
988,685
2250,686
2252,687
2253,688
2256,689
1964,690
2257,691
2259,692
2260,693
2261,694
1478,695
2254,696
2255,697
2300,698
647,699
2303,700
2299,701
2301,702
2305,703
1138,704
1139,705
1142,706
2152,707
2329,708
2327,709
1638,710
2322,711
2330,712
2336,713
2331,714
2333,715
2332,716
2337,717
2339,718
2340,719
1025,720
2349,721
2351,722
1462,723
1791,724
1465,725
2353,726
1464,727
1784,728
2352,729
2354,730
697,731
986,732
987,733
1899,734
700,735
2348,736
2355,737
2357,738
2356,739
2347,740
2359,741
695,742
701,743
2350,744
2361,745
2341,746
2343,747
2345,748
1805,749
1930,750
2376,751
2377,752
1750,753
1057,754
2384,755
69,756
2383,757
2427,758
2428,759
2429,760
2430,761
2432,762
1513,763
2433,764
2434,765
1482,766
2470,767
2472,768
2471,769
2473,770
2475,771
2474,772
2487,773
2491,774
744,775
952,776
2495,777
2489,778
87,779
2490,780
2496,781
2492,782
2494,783
2488,784
2540,785
2537,786
2538,787
2541,788
2544,789
2159,790
2542,791
2543,792
2603,793
2604,794
2606,795
2607,796
2605,797
2655,798
2654,799
2652,800
2653,801
2686,802
2687,803
2688,804
1475,805
2702,806
2703,807
2705,808
2701,809
2704,810
11,811
2706,812
2707,813
2708,814
582,815
2219,816
2732,817
2742,818
2734,819
2735,820
2728,821
2120,822
2739,823
2740,824
2729,825
2730,826
2731,827
2743,828
2736,829
2737,830
2733,831
2741,832
2744,833
2745,834
990,835
2747,836
2746,837
2783,838
2786,839
2785,840
2789,841
2788,842
2782,843
2551,844
2095,845
1463,846
2808,847
2175,848
1690,849
2171,850
2173,851
2819,852
2817,853
2818,854
2820,855
2386,856
2826,857
2827,858
2824,859
1795,860
2844,861
2843,862
2845,863
2846,864
725,865
2574,866
2866,867
2865,868
2867,869
2868,870
2869,871
2630,872
2870,873
2872,874
2873,875
503,876
2878,877
679,878
2879,879
28,880
2927,881
1935,882
1331,883
2929,884
2928,885
2930,886
2931,887
2943,888
556,889
2695,890
2944,891
2945,892
2975,893
2972,894
2978,895
2974,896
2977,897
2973,898
2979,899
2980,900
2981,901
3018,902
3016,903
3017,904
3015,905
2068,906
3023,907
3024,908
3021,909
3020,910
746,911
220,912
3047,913
3048,914
3049,915
3050,916
3051,917
3066,918
3059,919
3061,920
3060,921
3063,922
3062,923
3064,924
3058,925
2941,926
3078,927
3079,928
3081,929
1945,930
3080,931
3104,932
3107,933
3106,934
106,935
3105,936
3110,937
3108,938
2886,939
3111,940
3132,941
1775,942
2174,943
3133,944
3135,945
492,946
1271,947
3136,948
839,949
3134,950
3149,951
3147,952
3146,953
3150,954
3178,955
3179,956
3180,957
3182,958
2717,959
3183,960
3185,961
3187,962
3188,963
3189,964
3190,965
3212,966
2554,967
3211,968
3207,969
3209,970
3208,971
3201,972
3203,973
3206,974
363,975
3204,976
3210,977
3205,978
3213,979
3214,980
3215,981
1275,982
3216,983
3218,984
1095,985
3,986
3219,987
3220,988
259,989
3222,990
3221,991
3176,992
3224,993
3225,994
1502,995
3226,996
2126,997
1257,998
3232,999
3234,1000
1029,1001
3233,1002
3246,1003
3245,1004
2062,1005
3263,1006
1780,1007
3259,1008
3269,1009
3262,1010
3264,1011
3270,1012
3268,1013
3271,1014
3261,1015
3272,1016
2262,1017
3276,1018
3265,1019
2283,1020
3274,1021
3273,1022
3275,1023
1535,1024
3288,1025
3290,1026
3291,1027
1570,1028
3289,1029
8,1030
3202,1031
3292,1032
3293,1033
3300,1034
3302,1035
3303,1036
3304,1037
3301,1038
3296,1039
3306,1040
3307,1041
3309,1042
3298,1043
3305,1044
3315,1045
1872,1046
1496,1047
3317,1048
3316,1049
3318,1050
1734,1051
1733,1052
3347,1053
1735,1054
1736,1055
1737,1056
2113,1057
3417,1058
3418,1059
3419,1060
3420,1061
3423,1062
3424,1063
3422,1064
3426,1065
3421,1066
3425,1067
3454,1068
3455,1069
3453,1070
3452,1071
3456,1072
3463,1073
3457,1074
3459,1075
3464,1076
3458,1077
3462,1078
3465,1079
1971,1080
3461,1081
3460,1082
3518,1083
2898,1084
3521,1085
3522,1086
3524,1087
3515,1088
3516,1089
3520,1090
3523,1091
3517,1092
3519,1093
3533,1094
681,1095
3534,1096
3539,1097
3536,1098
3537,1099
3538,1100
3541,1101
3542,1102
3543,1103
1048,1104
3547,1105
3549,1106
3550,1107
3584,1108
3553,1109
537,1110
3600,1111
3586,1112
3598,1113
2854,1114
3583,1115
3608,1116
3581,1117
3582,1118
3589,1119
3590,1120
3591,1121
1950,1122
3602,1123
3587,1124
3595,1125
3593,1126
3594,1127
3603,1128
3412,1129
3599,1130
240,1131
3601,1132
3605,1133
3592,1134
3607,1135
3604,1136
3580,1137
3585,1138
3588,1139
3628,1140
3629,1141
3498,1142
3639,1143
574,1144
3637,1145
269,1146
3652,1147
1410,1148
3653,1149
3654,1150
3655,1151
430,1152
1228,1153
1941,1154
3656,1155
3040,1156
433,1157
3661,1158
3489,1159
3662,1160
3658,1161
3659,1162
3660,1163
3664,1164
3663,1165
3665,1166
3691,1167
3692,1168
3690,1169
1245,1170
3112,1171
3137,1172
3694,1173
487,1174
3707,1175
3706,1176
3708,1177
3704,1178
3705,1179
3716,1180
3719,1181
3721,1182
3714,1183
3718,1184
3720,1185
3722,1186
3723,1187
3724,1188
3725,1189
593,1190
910,1191
3740,1192
3742,1193
589,1194
3743,1195
3745,1196
595,1197
597,1198
2096,1199
3748,1200
3749,1201
1013,1202
3738,1203
3741,1204
3744,1205
3746,1206
1730,1207
1252,1208
3754,1209
3755,1210
3770,1211
145,1212
3766,1213
3768,1214
3767,1215
3772,1216
2011,1217
3775,1218
3776,1219
3779,1220
3773,1221
3774,1222
3777,1223
3794,1224
3795,1225
3797,1226
3799,1227
3793,1228
3792,1229
3796,1230
3798,1231
3800,1232
3801,1233
3802,1234
3001,1235
2562,1236
3804,1237
2875,1238
551,1239
1586,1240
3817,1241
3818,1242
2964,1243
2533,1244
3846,1245
3845,1246
3858,1247
3859,1248
3860,1249
2456,1250
3857,1251
3863,1252
3864,1253
3085,1254
2064,1255
3866,1256
217,1257
3862,1258
3871,1259
1079,1260
3874,1261
3875,1262
3870,1263
3868,1264
3876,1265
3878,1266
3879,1267
3869,1268
3029,1269
2092,1270
3872,1271
3867,1272
3873,1273
3881,1274
3882,1275
3884,1276
3883,1277
3894,1278
1452,1279
3892,1280
947,1281
3924,1282
3258,1283
3917,1284
3915,1285
1569,1286
3919,1287
3920,1288
3922,1289
3921,1290
3327,1291
1009,1292
3916,1293
2136,1294
3925,1295
3926,1296
3929,1297
1974,1298
3930,1299
3931,1300
3285,1301
3932,1302
3938,1303
3728,1304
3939,1305
3935,1306
3936,1307
3937,1308
3973,1309
3970,1310
3968,1311
3996,1312
3948,1313
3980,1314
3994,1315
3950,1316
3987,1317
3965,1318
3955,1319
813,1320
219,1321
2074,1322
2153,1323
3954,1324
3969,1325
3974,1326
3975,1327
3977,1328
3982,1329
3943,1330
3944,1331
3945,1332
3947,1333
3528,1334
3949,1335
3956,1336
3960,1337
3966,1338
3971,1339
916,1340
3976,1341
3985,1342
3986,1343
2385,1344
2164,1345
3951,1346
3952,1347
2364,1348
3961,1349
3962,1350
3967,1351
3972,1352
3978,1353
298,1354
3984,1355
3988,1356
3991,1357
3992,1358
3568,1359
3993,1360
1867,1361
3963,1362
3953,1363
3958,1364
3959,1365
3785,1366
2035,1367
3260,1368
3957,1369
4007,1370
3641,1371
4008,1372
3763,1373
4009,1374
686,1375
4011,1376
4013,1377
367,1378
4012,1379
3895,1380
4031,1381
1916,1382
4032,1383
1507,1384
4039,1385
4037,1386
4038,1387
192,1388
4041,1389
4042,1390
3848,1391
1731,1392
3227,1393
4060,1394
4063,1395
4064,1396
3657,1397
4068,1398
4069,1399
4070,1400
4049,1401
4050,1402
1614,1403
4052,1404
4058,1405
4061,1406
4062,1407
4065,1408
4067,1409
4071,1410
4053,1411
4054,1412
4055,1413
4056,1414
4057,1415
4059,1416
817,1417
4066,1418
4051,1419
2575,1420
4102,1421
4114,1422
580,1423
4111,1424
4117,1425
75,1426
4108,1427
4109,1428
4103,1429
4115,1430
4107,1431
4105,1432
4104,1433
2296,1434
4106,1435
270,1436
4121,1437
1423,1438
4118,1439
4119,1440
4120,1441
4123,1442
1219,1443
559,1444
4122,1445
4124,1446
3625,1447
4127,1448
4130,1449
4129,1450
4132,1451
4128,1452
160,1453
2918,1454
4139,1455
4138,1456
4140,1457
1599,1458
3076,1459
4148,1460
1491,1461
815,1462
4193,1463
4192,1464
4194,1465
4200,1466
4199,1467
3086,1468
4232,1469
4233,1470
4231,1471
4235,1472
3340,1473
884,1474
4289,1475
4290,1476
4296,1477
1772,1478
2857,1479
3835,1480
348,1481
3287,1482
2060,1483
4301,1484
4302,1485
4303,1486
361,1487
709,1488
2738,1489
4305,1490
2748,1491
4307,1492
4308,1493
760,1494
4309,1495
4310,1496
4314,1497
4313,1498
4315,1499
4316,1500
2141,1501
4317,1502
4318,1503
4081,1504
4323,1505
4322,1506
4329,1507
2123,1508
4330,1509
521,1510
3821,1511
2054,1512
4336,1513
3900,1514
179,1515
762,1516
1739,1517
3101,1518
1933,1519
4338,1520
3034,1521
4339,1522
1348,1523
3436,1524
4354,1525
4242,1526
4357,1527
4355,1528
4295,1529
4360,1530
1929,1531
4361,1532
1944,1533
516,1534
4162,1535
1091,1536
4390,1537
4391,1538
4393,1539
4400,1540
4398,1541
1260,1542
2576,1543
4401,1544
4389,1545
3344,1546
1811,1547
4394,1548
4404,1549
1682,1550
4396,1551
4399,1552
4403,1553
4392,1554
4397,1555
4387,1556
4388,1557
4150,1558
4410,1559
4411,1560
4414,1561
4412,1562
4409,1563
1395,1564
4415,1565
4416,1566
4418,1567
1615,1568
3477,1569
3644,1570
4423,1571
4425,1572
1686,1573
685,1574
4424,1575
3791,1576
3633,1577
2976,1578
877,1579
4432,1580
871,1581
3229,1582
4433,1583
3803,1584
2505,1585
857,1586
2504,1587
2676,1588
4439,1589
4435,1590
4438,1591
4440,1592
4442,1593
4436,1594
4443,1595
4434,1596
4444,1597
2517,1598
4445,1599
2515,1600
4437,1601
4441,1602
4446,1603
4447,1604
1380,1605
2646,1606
1503,1607
4457,1608
2894,1609
4458,1610
4459,1611
2368,1612
2911,1613
4487,1614
2809,1615
4491,1616
4429,1617
4490,1618
2750,1619
4023,1620
4492,1621
3615,1622
2399,1623
2521,1624
2503,1625
4497,1626
2413,1627
2416,1628
2523,1629
2421,1630
4523,1631
4524,1632
4526,1633
4525,1634
4522,1635
2094,1636
2994,1637
4536,1638
3669,1639
4547,1640
3253,1641
4548,1642
4591,1643
4588,1644
4592,1645
4589,1646
4616,1647
4618,1648
4617,1649
4619,1650
2608,1651
4620,1652
4621,1653
1493,1654
2618,1655
2619,1656
693,1657
4626,1658
2172,1659
4624,1660
4627,1661
359,1662
3613,1663
4625,1664
4623,1665
4629,1666
4630,1667
4631,1668
4612,1669
3618,1670
4661,1671
4175,1672
4662,1673
692,1674
4665,1675
696,1676
4668,1677
4669,1678
4670,1679
4671,1680
2565,1681
2465,1682
3002,1683
4708,1684
4709,1685
2266,1686
706,1687
4730,1688
4732,1689
4731,1690
4733,1691
4734,1692
2295,1693
4735,1694
4743,1695
4450,1696
3348,1697
4744,1698
4745,1699
4747,1700
196,1701
4746,1702
2828,1703
1951,1704
4764,1705
3415,1706
2951,1707
4767,1708
4768,1709
4765,1710
2397,1711
4775,1712
369,1713
4776,1714
4430,1715
4774,1716
4428,1717
1041,1718
1146,1719
4777,1720
4778,1721
4189,1722
4779,1723
4785,1724
4810,1725
4811,1726
4809,1727
4812,1728
2061,1729
555,1730
4815,1731
3684,1732
4814,1733
4678,1734
4816,1735
4417,1736
4818,1737
152,1738
687,1739
4022,1740
2561,1741
1898,1742
4762,1743
4854,1744
1468,1745
1469,1746
1321,1747
1470,1748
1471,1749
1738,1750
4530,1751
1467,1752
1324,1753
464,1754
1323,1755
1320,1756
4876,1757
4874,1758
4875,1759
143,1760
4890,1761
4887,1762
4888,1763
190,1764
4892,1765
4891,1766
4893,1767
4821,1768
4696,1769
925,1770
4911,1771
4912,1772
4927,1773
4928,1774
4924,1775
2546,1776
4930,1777
4931,1778
4932,1779
4934,1780
4929,1781
4249,1782
4926,1783
3335,1784
4937,1785
4938,1786
4940,1787
4939,1788
4935,1789
4936,1790
4943,1791
4945,1792
4942,1793
4941,1794
4946,1795
4947,1796
4948,1797
5000,1798
4999,1799
2832,1800
781,1801
4613,1802
4737,1803
4667,1804
5003,1805
4035,1806
5009,1807
1056,1808
5014,1809
1332,1810
5035,1811
2555,1812
5034,1813
5037,1814
800,1815
4666,1816
1358,1817
2624,1818
5036,1819
347,1820
5045,1821
4825,1822
5044,1823
5043,1824
5046,1825
2584,1826
5054,1827
4112,1828
5053,1829
5055,1830
5059,1831
5060,1832
5061,1833
5074,1834
5081,1835
5082,1836
4908,1837
5084,1838
5080,1839
1202,1840
5083,1841
4018,1842
5091,1843
5093,1844
5092,1845
5094,1846
5102,1847
5099,1848
5097,1849
5101,1850
5095,1851
5096,1852
2628,1853
5098,1854
5103,1855
5104,1856
5106,1857
5107,1858
4286,1859
5105,1860
4280,1861
5117,1862
5115,1863
5116,1864
5126,1865
5129,1866
5128,1867
5134,1868
2477,1869
436,1870
5135,1871
5162,1872
5164,1873
4538,1874
5161,1875
5163,1876
5170,1877
16,1878
586,1879
3747,1880
5172,1881
1953,1882
2501,1883
4179,1884
5174,1885
1968,1886
4712,1887
4753,1888
5183,1889
5182,1890
5185,1891
4638,1892
427,1893
3196,1894
5190,1895
5191,1896
2307,1897
5195,1898
3780,1899
5196,1900
2358,1901
2621,1902
5201,1903
2463,1904
4787,1905
5211,1906
5212,1907
5210,1908
5224,1909
5225,1910
5226,1911
5223,1912
5229,1913
1661,1914
5154,1915
5089,1916
5227,1917
5253,1918
5251,1919
5252,1920
5254,1921
2999,1922
3277,1923
1794,1924
154,1925
5258,1926
5261,1927
5259,1928
1322,1929
2644,1930
3082,1931
3141,1932
5273,1933
5272,1934
5275,1935
5274,1936
1265,1937
5285,1938
5287,1939
1903,1940
5286,1941
1828,1942
5291,1943
5289,1944
5290,1945
5294,1946
5295,1947
5296,1948
5297,1949
4201,1950
5306,1951
5301,1952
1726,1953
5299,1954
5302,1955
5305,1956
4165,1957
5308,1958
5307,1959
4573,1960
4094,1961
5304,1962
5298,1963
2230,1964
5300,1965
1749,1966
5323,1967
5325,1968
5326,1969
5324,1970
3067,1971
5328,1972
5329,1973
4262,1974
5336,1975
5335,1976
5332,1977
5333,1978
5334,1979
901,1980
5361,1981
5362,1982
5363,1983
5364,1984
579,1985
2633,1986
5366,1987
578,1988
5367,1989
5368,1990
5369,1991
5370,1992
5372,1993
985,1994
1685,1995
5378,1996
1563,1997
5379,1998
1911,1999
4561,2000
5384,2001
5383,2002
5380,2003
5381,2004
4847,2005
1608,2006
26,2007
5424,2008
5439,2009
5440,2010
2592,2011
5441,2012
5443,2013
5444,2014
5445,2015
5450,2016
5446,2017
5447,2018
5449,2019
3923,2020
1956,2021
5461,2022
272,2023
5462,2024
1085,2025
5463,2026
5465,2027
5466,2028
5468,2029
5470,2030
3247,2031
3249,2032
5471,2033
5473,2034
5472,2035
5467,2036
5485,2037
5488,2038
5486,2039
1083,2040
5487,2041
2059,2042
5514,2043
5512,2044
5513,2045
5531,2046
5560,2047
3088,2048
5562,2049
5563,2050
4190,2051
5565,2052
5568,2053
5566,2054
5567,2055
3905,2056
5507,2057
2450,2058
3809,2059
1514,2060
5585,2061
5586,2062
1894,2063
5589,2064
5587,2065
5588,2066
5590,2067
3759,2068
5596,2069
5597,2070
5598,2071
5605,2072
5604,2073
802,2074
5607,2075
5617,2076
684,2077
5620,2078
5621,2079
5627,2080
5628,2081
5668,2082
5671,2083
3294,2084
5666,2085
5667,2086
5669,2087
5674,2088
724,2089
5675,2090
5672,2091
5673,2092
52,2093
1938,2094
5682,2095
5683,2096
5684,2097
2632,2098
5685,2099
5686,2100
5687,2101
5688,2102
2648,2103
5690,2104
5689,2105
5703,2106
2947,2107
3447,2108
5709,2109
5710,2110
5711,2111
5707,2112
5708,2113
5726,2114
5724,2115
2130,2116
5725,2117
4859,2118
5727,2119
2232,2120
5357,2121
900,2122
848,2123
5734,2124
5735,2125
5736,2126
5741,2127
5742,2128
4915,2129
5740,2130
5744,2131
5738,2132
5770,2133
5768,2134
5767,2135
5771,2136
5769,2137
5787,2138
5785,2139
1560,2140
1179,2141
5784,2142
5788,2143
2043,2144
3385,2145
4178,2146
1729,2147
2650,2148
37,2149
851,2150
1250,2151
1335,2152
5794,2153
576,2154
1587,2155
5795,2156
5814,2157
2689,2158
5813,2159
1133,2160
5816,2161
5817,2162
5818,2163
1680,2164
3396,2165
5819,2166
5365,2167
3674,2168
173,2169
1932,2170
5824,2171
3508,2172
5822,2173
958,2174
1236,2175
5826,2176
1972,2177
5831,2178
5836,2179
5833,2180
5834,2181
5835,2182
4466,2183
872,2184
5859,2185
5860,2186
5861,2187
4486,2188
1895,2189
5862,2190
5865,2191
3370,2192
3143,2193
539,2194
5866,2195
5875,2196
2312,2197
5872,2198
5873,2199
5882,2200
5881,2201
3983,2202
5898,2203
5693,2204
5900,2205
5901,2206
5902,2207
5899,2208
4026,2209
5903,2210
5905,2211
2304,2212
1788,2213
2267,2214
5701,2215
5907,2216
5909,2217
5908,2218
4784,2219
5914,2220
2328,2221
5912,2222
5916,2223
5913,2224
5917,2225
46,2226
4727,2227
5919,2228
2010,2229
5920,2230
2500,2231
5386,2232
5927,2233
5924,2234
5926,2235
5923,2236
5928,2237
1369,2238
420,2239
2752,2240
5930,2241
5931,2242
5932,2243
5936,2244
5939,2245
5934,2246
5935,2247
5937,2248
5951,2249
5952,2250
5950,2251
5138,2252
2264,2253
5967,2254
5966,2255
5977,2256
1246,2257
5975,2258
5983,2259
5971,2260
5982,2261
3330,2262
5974,2263
5969,2264
5972,2265
5979,2266
5981,2267
5984,2268
5976,2269
5986,2270
5985,2271
5970,2272
5980,2273
2955,2274
171,2275
1656,2276
1435,2277
820,2278
1251,2279
5994,2280
5993,2281
5996,2282
6048,2283
6042,2284
6046,2285
6045,2286
6043,2287
6049,2288
6064,2289
6070,2290
6071,2291
3789,2292
6072,2293
1418,2294
609,2295
6082,2296
6084,2297
4359,2298
614,2299
6081,2300
6102,2301
6103,2302
6104,2303
6105,2304
3350,2305
6126,2306
6127,2307
2800,2308
1927,2309
6135,2310
2822,2311
5165,2312
6134,2313
2378,2314
3404,2315
6136,2316
5922,2317
2497,2318
6147,2319
6148,2320
3166,2321
1882,2322
6149,2323
56,2324
6150,2325
6159,2326
6161,2327
1942,2328
415,2329
6178,2330
6177,2331
5242,2332
6199,2333
6197,2334
6198,2335
6200,2336
6203,2337
6208,2338
6205,2339
6207,2340
6202,2341
6209,2342
6210,2343
6211,2344
6213,2345
6212,2346
6217,2347
6215,2348
1282,2349
6216,2350
6218,2351
6219,2352
6221,2353
6224,2354
6220,2355
6222,2356
1641,2357
613,2358
6225,2359
6239,2360
6242,2361
6240,2362
6244,2363
6241,2364
6243,2365
351,2366
1359,2367
2268,2368
6248,2369
6249,2370
736,2371
2913,2372
6266,2373
6265,2374
459,2375
6267,2376
6268,2377
2145,2378
6292,2379
6293,2380
6295,2381
6294,2382
6297,2383
2719,2384
6298,2385
238,2386
6299,2387
1487,2388
6301,2389
2028,2390
6302,2391
6303,2392
5837,2393
6312,2394
6305,2395
6306,2396
6309,2397
4975,2398
6307,2399
6314,2400
4980,2401
6316,2402
6310,2403
6304,2404
6308,2405
6204,2406
6311,2407
6317,2408
6318,2409
489,2410
6315,2411
1574,2412
6319,2413
6322,2414
4711,2415
6321,2416
6320,2417
4479,2418
2892,2419
6329,2420
3497,2421
6332,2422
6330,2423
6331,2424
6355,2425
6367,2426
6368,2427
6369,2428
2313,2429
6380,2430
6383,2431
6382,2432
6384,2433
1993,2434
5959,2435
2464,2436
3826,2437
3337,2438
6419,2439
6418,2440
2757,2441
6416,2442
6417,2443
6420,2444
71,2445
6421,2446
6439,2447
193,2448
1919,2449
6437,2450
6438,2451
6440,2452
6451,2453
2840,2454
6452,2455
6385,2456
1992,2457
4794,2458
2996,2459
6478,2460
6479,2461
1773,2462
694,2463
805,2464
4614,2465
6480,2466
4962,2467
880,2468
2907,2469
1585,2470
6484,2471
6482,2472
6483,2473
6497,2474
5430,2475
6498,2476
2070,2477
6507,2478
6508,2479
6513,2480
6514,2481
6515,2482
6516,2483
5778,2484
41,2485
2960,2486
512,2487
6567,2488
6568,2489
6569,2490
6571,2491
5625,2492
2360,2493
6572,2494
6580,2495
2217,2496
1543,2497
3496,2498
6591,2499
4300,2500
6594,2501
6596,2502
6595,2503
6597,2504
6599,2505
6593,2506
2168,2507
6603,2508
6604,2509
6602,2510
5877,2511
6608,2512
6609,2513
1382,2514
4572,2515
19,2516
4223,2517
6613,2518
601,2519
1518,2520
6615,2521
6535,2522
6616,2523
6623,2524
6630,2525
6624,2526
6625,2527
6626,2528
6629,2529
2936,2530
6627,2531
1781,2532
6635,2533
6636,2534
3160,2535
6640,2536
6641,2537
6638,2538
6639,2539
1005,2540
1720,2541
6647,2542
5235,2543
6648,2544
6649,2545
6654,2546
4862,2547
6652,2548
6651,2549
6653,2550
4046,2551
5558,2552
6663,2553
6664,2554
2318,2555
6702,2556
837,2557
6723,2558
2952,2559
6740,2560
6741,2561
2319,2562
1591,2563
6738,2564
6737,2565
6577,2566
6757,2567
5646,2568
6759,2569
1419,2570
6763,2571
6766,2572
4636,2573
6764,2574
5883,2575
1140,2576
1879,2577
